timestamp	f1_405	f2_425	fz_450	f3_475	f4_515	f5_550	fy_555	fxl_600	f6_640	f7_690	f8_745	nir_855	clear	T	P	RH	Gas	model	mode	gain	atime	astep	led
2026-05-15T15:33:52.201	14	47	88	61	110	86	271	287	286	315	79	35	5800	30.74	1001.61	49.65	100446	AS7343	flash	3	80	599	1
2026-05-15T15:33:54.311	14	47	88	61	110	85	270	286	286	315	79	35	5792	30.75	1001.55	49.68	100746	AS7343	flash	3	80	599	1
2026-05-15T15:33:56.438	14	47	88	61	110	85	271	285	286	314	79	35	5787	30.75	1001.61	49.74	101412	AS7343	flash	3	80	599	1
2026-05-15T15:33:58.557	13	46	89	61	110	85	270	285	286	314	79	35	5782	30.76	1001.6	49.79	102025	AS7343	flash	3	80	599	1
2026-05-15T15:34:00.670	13	46	88	61	110	85	270	284	285	315	79	35	5776	30.77	1001.58	49.86	101169	AS7343	flash	3	80	599	1
2026-05-15T15:34:02.793	13	46	88	61	110	85	269	284	285	314	79	35	5771	30.77	1001.61	49.92	101412	AS7343	flash	3	80	599	1
2026-05-15T15:34:06.002	13	47	88	61	109	85	268	284	284	314	79	35	5763	30.75	1001.62	50.13	98858	AS7343	flash	3	80	599	1
2026-05-15T15:34:08.134	13	47	89	61	109	84	268	283	284	314	79	35	5759	30.78	1001.63	50.18	98742	AS7343	flash	3	80	599	1
2026-05-15T15:34:10.246	13	47	89	61	109	84	267	283	283	313	79	35	5752	30.79	1001.61	50.21	99499	AS7343	flash	3	80	599	1
2026-05-15T15:34:12.369	13	47	89	61	109	84	268	282	284	313	79	35	5743	30.79	1001.6	50.26	100089	AS7343	flash	3	80	599	1
2026-05-15T15:34:14.489	13	47	89	62	109	84	267	282	283	313	79	35	5742	30.8	1001.6	50.32	100446	AS7343	flash	3	80	599	1
2026-05-15T15:34:16.605	13	47	88	62	109	84	267	281	283	312	79	35	5739	30.81	1001.64	50.35	100566	AS7343	flash	3	80	599	1
2026-05-15T15:34:18.726	13	47	89	61	108	84	266	282	282	312	79	35	5732	30.81	1001.61	50.42	100566	AS7343	flash	3	80	599	1
2026-05-15T15:34:21.947	13	47	89	61	109	83	266	281	282	313	79	35	5727	30.78	1001.59	50.62	97262	AS7343	flash	3	80	599	1
2026-05-15T15:34:24.064	13	47	89	61	109	83	265	280	281	312	79	35	5719	30.81	1001.62	50.67	97826	AS7343	flash	3	80	599	1
2026-05-15T15:34:26.180	13	48	90	62	109	83	266	280	281	312	79	35	5714	30.83	1001.64	50.7	98168	AS7343	flash	3	80	599	1
2026-05-15T15:34:28.302	13	48	90	62	109	83	265	279	281	312	79	35	5708	30.83	1001.6	50.73	98511	AS7343	flash	3	80	599	1
2026-05-15T15:34:30.421	13	47	90	62	109	84	265	279	281	311	79	35	5703	30.83	1001.64	50.79	99323	AS7343	flash	3	80	599	1
2026-05-15T15:34:32.543	13	47	88	62	108	83	264	278	280	311	79	35	5697	30.84	1001.63	50.86	98974	AS7343	flash	3	80	599	1
2026-05-15T15:34:34.665	13	47	90	61	108	83	264	278	280	311	79	35	5694	30.85	1001.62	50.91	99148	AS7343	flash	3	80	599	1
2026-05-15T15:34:36.781	13	48	90	61	108	83	263	278	280	310	79	35	5688	30.84	1001.61	50.98	98974	AS7343	flash	3	80	599	1
2026-05-15T15:34:39.995	13	47	90	62	108	83	263	278	279	310	79	35	5687	30.82	1001.65	51.18	96374	AS7343	flash	3	80	599	1
2026-05-15T15:34:42.117	13	47	90	62	108	83	263	277	278	311	78	34	5677	30.86	1001.61	51.22	96705	AS7343	flash	3	80	599	1
2026-05-15T15:34:44.237	14	47	91	62	107	83	263	277	279	310	78	34	5674	30.86	1001.62	51.24	97318	AS7343	flash	3	80	599	1
2026-05-15T15:34:46.364	14	48	91	62	107	82	262	276	279	310	78	34	5670	30.88	1001.63	51.29	97769	AS7343	flash	3	80	599	1
2026-05-15T15:34:48.487	14	48	90	62	108	82	262	276	278	310	78	34	5662	30.88	1001.63	51.35	97826	AS7343	flash	3	80	599	1
2026-05-15T15:34:50.595	14	48	90	62	108	82	261	275	278	309	78	34	5660	30.88	1001.63	51.39	97940	AS7343	flash	3	80	599	1
2026-05-15T15:34:52.715	14	48	90	62	108	82	261	276	277	309	78	34	5654	30.89	1001.64	51.44	98168	AS7343	flash	3	80	599	1
2026-05-15T15:34:55.926	14	48	91	62	108	82	261	275	277	309	78	34	5651	30.87	1001.62	51.63	95178	AS7343	flash	3	80	599	1
2026-05-15T15:34:58.042	14	48	91	62	107	82	261	275	276	309	78	34	5645	30.89	1001.61	51.67	96044	AS7343	flash	3	80	599	1
2026-05-15T15:35:00.161	14	48	91	62	107	81	260	274	276	308	78	34	5638	30.9	1001.62	51.7	96649	AS7343	flash	3	80	599	1
2026-05-15T15:35:02.284	14	48	91	62	107	81	260	274	276	308	78	34	5638	30.91	1001.61	51.73	96539	AS7343	flash	3	80	599	1
2026-05-15T15:35:04.400	14	48	91	63	107	81	259	273	276	309	78	34	5631	30.92	1001.58	51.79	97600	AS7343	flash	3	80	599	1
2026-05-15T15:35:06.536	14	47	91	63	107	81	259	273	276	308	78	34	5625	30.93	1001.63	51.83	97375	AS7343	flash	3	80	599	1
2026-05-15T15:35:08.656	14	48	91	62	107	81	258	272	275	308	78	34	5621	30.93	1001.59	51.88	97431	AS7343	flash	3	80	599	1
2026-05-15T15:35:10.763	14	48	92	62	107	82	258	273	275	308	78	34	5617	30.94	1001.64	51.94	97656	AS7343	flash	3	80	599	1
2026-05-15T15:35:13.983	14	48	92	62	106	82	258	272	275	308	78	34	5614	30.91	1001.62	52.16	93750	AS7343	flash	3	80	599	1
2026-05-15T15:35:16.101	14	48	91	63	106	81	258	272	274	307	78	34	5609	30.93	1001.63	52.2	95609	AS7343	flash	3	80	599	1
2026-05-15T15:35:18.219	14	48	91	63	106	81	258	271	274	308	78	34	5603	30.95	1001.65	52.2	95990	AS7343	flash	3	80	599	1
2026-05-15T15:35:20.340	14	48	92	63	106	81	257	271	273	307	78	34	5598	30.96	1001.64	52.25	96484	AS7343	flash	3	80	599	1
2026-05-15T15:35:22.457	14	48	92	63	106	81	257	271	273	306	78	34	5593	30.97	1001.67	52.3	95663	AS7343	flash	3	80	599	1
2026-05-15T15:35:24.574	14	48	92	62	106	81	257	270	272	306	78	34	5591	30.97	1001.62	52.32	96099	AS7343	flash	3	80	599	1
2026-05-15T15:35:26.696	14	49	93	63	106	81	256	270	273	306	78	34	5588	30.98	1001.62	52.38	96816	AS7343	flash	3	80	599	1
2026-05-15T15:35:30.013	14	49	92	63	107	81	256	269	273	306	78	34	5584	30.95	1001.66	52.59	94011	AS7343	flash	3	80	599	1
2026-05-15T15:35:32.131	14	49	92	63	106	80	255	269	273	306	78	34	5578	30.98	1001.6	52.62	93854	AS7343	flash	3	80	599	1
2026-05-15T15:35:34.256	14	48	92	63	106	80	255	269	272	305	78	34	5573	30.99	1001.64	52.65	94116	AS7343	flash	3	80	599	1
2026-05-15T15:35:36.376	14	48	93	63	106	80	256	269	272	305	78	34	5570	31.0	1001.65	52.66	94963	AS7343	flash	3	80	599	1
2026-05-15T15:35:38.497	14	48	93	63	106	80	255	269	272	305	78	34	5567	31.0	1001.63	52.7	94750	AS7343	flash	3	80	599	1
2026-05-15T15:35:40.616	14	48	93	63	106	80	255	268	271	306	78	34	5562	31.01	1001.61	52.74	94963	AS7343	flash	3	80	599	1
2026-05-15T15:35:42.736	14	48	93	63	106	80	255	268	271	306	78	34	5561	31.02	1001.61	52.79	95017	AS7343	flash	3	80	599	1
2026-05-15T15:35:46.019	14	49	93	63	106	80	254	268	271	305	78	34	5558	30.98	1001.61	52.99	94148	AS7343	flash	3	80	599	1
2026-05-15T15:35:48.148	14	49	93	63	106	80	254	267	270	305	78	34	5550	31.02	1001.66	53.01	95103	AS7343	flash	3	80	599	1
2026-05-15T15:35:50.265	14	49	93	64	105	79	253	267	270	305	78	34	5547	31.03	1001.66	53.03	94116	AS7343	flash	3	80	599	1
2026-05-15T15:35:52.387	14	49	94	64	105	79	253	266	271	304	78	34	5543	31.03	1001.61	53.05	94116	AS7343	flash	3	80	599	1
2026-05-15T15:35:54.510	14	49	94	63	105	79	253	266	270	304	78	34	5540	31.05	1001.68	53.08	94221	AS7343	flash	3	80	599	1
2026-05-15T15:35:56.640	14	49	94	63	105	79	252	266	270	304	78	34	5536	31.06	1001.64	53.12	94432	AS7343	flash	3	80	599	1
2026-05-15T15:35:58.751	14	49	93	63	105	79	252	266	270	304	78	34	5531	31.05	1001.6	53.16	94221	AS7343	flash	3	80	599	1
2026-05-15T15:36:01.957	14	49	94	63	105	79	253	266	270	304	78	34	5530	31.03	1001.64	53.34	93625	AS7343	flash	3	80	599	1
2026-05-15T15:36:04.090	14	50	94	64	105	79	252	265	269	303	78	34	5524	31.07	1001.64	53.38	94358	AS7343	flash	3	80	599	1
2026-05-15T15:36:06.199	14	50	94	64	105	79	252	265	269	303	78	34	5523	31.07	1001.62	53.38	94996	AS7343	flash	3	80	599	1
2026-05-15T15:36:08.324	14	49	94	64	104	80	252	265	269	303	78	34	5520	31.08	1001.64	53.42	95210	AS7343	flash	3	80	599	1
2026-05-15T15:36:10.442	13	49	95	64	105	79	251	265	268	303	78	34	5516	31.09	1001.67	53.44	93542	AS7343	flash	3	80	599	1
2026-05-15T15:36:12.563	13	49	95	63	105	79	251	264	268	303	78	34	5513	31.1	1001.65	53.48	94221	AS7343	flash	3	80	599	1
2026-05-15T15:36:14.689	13	49	95	63	105	79	251	264	268	303	78	34	5511	31.11	1001.65	53.51	93959	AS7343	flash	3	80	599	1
2026-05-15T15:36:17.979	13	49	94	64	105	79	250	264	268	303	78	34	5508	31.07	1001.65	53.7	92801	AS7343	flash	3	80	599	1
2026-05-15T15:36:20.090	13	49	95	64	105	79	250	263	267	303	78	34	5504	31.11	1001.66	53.72	93833	AS7343	flash	3	80	599	1
2026-05-15T15:36:22.200	13	49	95	64	105	79	250	263	268	303	78	34	5500	31.12	1001.63	53.74	94043	AS7343	flash	3	80	599	1
2026-05-15T15:36:24.333	13	50	95	64	105	79	249	263	268	303	78	34	5497	31.12	1001.64	53.74	93938	AS7343	flash	3	80	599	1
2026-05-15T15:36:26.456	13	50	95	64	105	79	250	263	267	303	78	34	5494	31.13	1001.66	53.77	94676	AS7343	flash	3	80	599	1
2026-05-15T15:36:28.571	13	50	95	64	105	79	250	263	267	302	78	34	5491	31.14	1001.66	53.8	94570	AS7343	flash	3	80	599	1
2026-05-15T15:36:30.704	13	50	96	64	104	78	250	263	267	302	78	34	5489	31.15	1001.65	53.84	94782	AS7343	flash	3	80	599	1
2026-05-15T15:36:33.990	13	50	95	64	104	78	249	262	267	302	78	34	5487	31.12	1001.65	54.02	92092	AS7343	flash	3	80	599	1
2026-05-15T15:36:36.101	13	50	95	64	104	78	248	262	266	302	78	34	5483	31.14	1001.6	54.05	92699	AS7343	flash	3	80	599	1
2026-05-15T15:36:38.222	13	50	95	64	104	78	248	262	266	301	78	34	5480	31.16	1001.66	54.04	93211	AS7343	flash	3	80	599	1
2026-05-15T15:36:40.346	13	50	96	64	104	78	248	261	265	301	78	34	5477	31.17	1001.63	54.06	93418	AS7343	flash	3	80	599	1
2026-05-15T15:36:42.467	13	49	96	64	104	78	248	261	266	301	78	34	5474	31.18	1001.65	54.09	93833	AS7343	flash	3	80	599	1
2026-05-15T15:36:44.597	13	49	96	64	104	78	248	261	265	301	78	34	5472	31.18	1001.62	54.12	94148	AS7343	flash	3	80	599	1
2026-05-15T15:36:46.713	13	49	96	65	104	78	248	261	265	301	78	34	5469	31.19	1001.64	54.16	94358	AS7343	flash	3	80	599	1
2026-05-15T15:36:49.940	13	50	95	65	104	78	247	261	265	301	78	34	5467	31.15	1001.63	54.34	91592	AS7343	flash	3	80	599	1
2026-05-15T15:36:52.067	13	50	96	64	103	78	247	260	265	301	78	34	5463	31.19	1001.6	54.35	92294	AS7343	flash	3	80	599	1
2026-05-15T15:36:54.190	13	50	96	64	103	78	247	260	264	301	78	34	5458	31.2	1001.64	54.37	92699	AS7343	flash	3	80	599	1
2026-05-15T15:36:56.303	13	50	96	64	103	77	248	260	264	301	78	34	5457	31.2	1001.64	54.38	93211	AS7343	flash	3	80	599	1
2026-05-15T15:36:58.418	13	50	96	64	103	77	247	259	264	301	78	34	5454	31.22	1001.64	54.4	93109	AS7343	flash	3	80	599	1
2026-05-15T15:37:00.547	13	50	96	65	104	77	247	260	264	301	78	34	5454	31.22	1001.65	54.42	93521	AS7343	flash	3	80	599	1
2026-05-15T15:37:02.662	13	50	97	65	104	77	247	260	265	301	78	34	5452	31.22	1001.65	54.46	93521	AS7343	flash	3	80	599	1
2026-05-15T15:37:04.789	13	50	97	65	104	77	247	260	265	301	78	34	5450	31.23	1001.65	54.49	94148	AS7343	flash	3	80	599	1
2026-05-15T15:37:08.025	13	50	96	65	104	77	246	260	264	301	78	34	5449	31.21	1001.65	54.67	91098	AS7343	flash	3	80	599	1
2026-05-15T15:37:10.157	13	50	96	65	104	77	246	259	264	301	78	33	5444	31.24	1001.67	54.7	91792	AS7343	flash	3	80	599	1
2026-05-15T15:37:12.262	13	50	96	64	104	77	246	259	264	300	78	34	5440	31.25	1001.65	54.7	92294	AS7343	flash	3	80	599	1
2026-05-15T15:37:14.389	13	51	97	64	103	77	246	259	264	300	78	34	5438	31.25	1001.63	54.74	92801	AS7343	flash	3	80	599	1
2026-05-15T15:37:16.518	14	51	97	64	103	77	245	259	264	300	78	34	5436	31.26	1001.63	54.75	92598	AS7343	flash	3	80	599	1
2026-05-15T15:37:18.627	14	51	97	65	103	77	245	258	263	300	78	34	5436	31.26	1001.61	54.78	93109	AS7343	flash	3	80	599	1
2026-05-15T15:37:20.744	14	50	97	65	103	77	245	258	263	300	78	34	5433	31.27	1001.63	54.82	93211	AS7343	flash	3	80	599	1
2026-05-15T15:37:23.972	14	50	97	65	103	77	245	258	263	300	78	34	5433	31.24	1001.66	54.99	90221	AS7343	flash	3	80	599	1
2026-05-15T15:37:26.102	14	50	98	65	103	76	245	258	263	300	78	34	5431	31.28	1001.63	55.02	91098	AS7343	flash	3	80	599	1
2026-05-15T15:37:28.214	14	50	97	65	103	76	245	258	263	299	78	34	5428	31.29	1001.62	55.01	91692	AS7343	flash	3	80	599	1
2026-05-15T15:37:30.331	14	49	97	65	103	76	244	257	263	300	78	34	5427	31.29	1001.63	55.05	92395	AS7343	flash	3	80	599	1
2026-05-15T15:37:32.451	13	50	97	65	103	77	245	257	263	300	78	34	5423	31.27	1001.6	55.06	92294	AS7343	flash	3	80	599	1
2026-05-15T15:37:34.561	13	50	97	65	103	77	244	257	263	300	78	34	5423	31.26	1001.62	55.08	92294	AS7343	flash	3	80	599	1
2026-05-15T15:37:36.671	13	50	97	65	103	77	244	257	263	300	78	34	5424	31.25	1001.61	55.09	92699	AS7343	flash	3	80	599	1
2026-05-15T15:37:38.784	13	50	97	65	103	77	244	257	263	300	78	34	5422	31.24	1001.63	55.09	92904	AS7343	flash	3	80	599	1
2026-05-15T15:37:41.979	13	50	97	65	103	77	244	257	264	300	78	34	5425	31.19	1001.6	55.21	90029	AS7343	flash	3	80	599	1
2026-05-15T15:37:44.085	13	50	97	65	103	77	244	257	263	300	78	34	5422	31.22	1001.6	55.17	90804	AS7343	flash	3	80	599	1
2026-05-15T15:37:46.206	13	50	97	65	103	77	244	257	263	300	78	34	5422	31.22	1001.61	55.12	91197	AS7343	flash	3	80	599	1
2026-05-15T15:37:48.306	13	50	97	65	103	77	244	257	263	300	78	34	5421	31.22	1001.63	55.05	91592	AS7343	flash	3	80	599	1
2026-05-15T15:37:50.423	13	50	97	65	103	77	244	256	263	300	78	34	5420	31.21	1001.64	55.01	91592	AS7343	flash	3	80	599	1
2026-05-15T15:37:52.534	13	50	97	65	103	77	244	257	263	300	78	34	5420	31.21	1001.61	54.97	90902	AS7343	flash	3	80	599	1
2026-05-15T15:37:54.643	13	50	97	65	103	77	244	257	263	300	78	34	5422	31.2	1001.58	54.94	90902	AS7343	flash	3	80	599	1
2026-05-15T15:37:56.748	13	50	97	65	103	77	244	257	263	300	78	34	5422	31.2	1001.6	54.92	90415	AS7343	flash	3	80	599	1
2026-05-15T15:38:00.053	13	50	97	65	103	77	244	257	264	300	78	34	5427	31.16	1001.61	55.01	87146	AS7343	flash	3	80	599	1
2026-05-15T15:38:02.166	13	50	97	65	103	77	244	257	264	300	78	34	5428	31.18	1001.61	54.95	87417	AS7343	flash	3	80	599	1
2026-05-15T15:38:04.274	13	50	97	65	103	77	244	257	264	300	78	34	5427	31.18	1001.61	54.89	87690	AS7343	flash	3	80	599	1
2026-05-15T15:38:06.374	13	50	97	65	103	77	244	257	264	301	78	34	5428	31.18	1001.62	54.84	87690	AS7343	flash	3	80	599	1
2026-05-15T15:38:08.497	13	50	97	65	102	77	245	257	264	301	78	34	5430	31.18	1001.61	54.79	88148	AS7343	flash	3	80	599	1
2026-05-15T15:38:10.591	13	50	97	65	103	77	245	257	264	301	78	34	5433	31.18	1001.61	54.75	87964	AS7343	flash	3	80	599	1
2026-05-15T15:38:12.709	13	50	97	65	103	77	245	258	264	301	78	34	5434	31.17	1001.61	54.73	88425	AS7343	flash	3	80	599	1
2026-05-15T15:38:15.987	13	50	97	65	103	77	245	258	265	301	78	34	5441	31.13	1001.61	54.83	85643	AS7343	flash	3	80	599	1
2026-05-15T15:38:18.098	13	50	96	65	103	77	245	258	265	301	78	34	5442	31.15	1001.62	54.78	86432	AS7343	flash	3	80	599	1
2026-05-15T15:38:20.210	13	50	96	64	103	77	245	258	265	301	78	34	5444	31.16	1001.61	54.72	87146	AS7343	flash	3	80	599	1
2026-05-15T15:38:22.324	13	50	96	64	103	77	246	258	265	301	78	34	5447	31.16	1001.63	54.69	87327	AS7343	flash	3	80	599	1
2026-05-15T15:38:24.424	13	50	96	64	103	77	246	259	265	302	78	34	5449	31.15	1001.59	54.63	88518	AS7343	flash	3	80	599	1
2026-05-15T15:38:26.538	13	50	96	64	103	77	246	259	266	302	78	34	5451	31.15	1001.59	54.62	88611	AS7343	flash	3	80	599	1
2026-05-15T15:38:28.653	13	50	96	64	103	77	246	259	266	302	78	34	5454	31.15	1001.62	54.59	88704	AS7343	flash	3	80	599	1
2026-05-15T15:38:30.766	13	50	96	64	103	77	246	259	265	302	78	34	5457	31.14	1001.61	54.59	89172	AS7343	flash	3	80	599	1
2026-05-15T15:38:33.950	13	50	96	64	103	77	247	260	266	302	78	34	5465	31.09	1001.6	54.68	86788	AS7343	flash	3	80	599	1
2026-05-15T15:38:36.065	13	50	96	64	103	77	247	260	267	302	78	34	5465	31.12	1001.6	54.65	87690	AS7343	flash	3	80	599	1
2026-05-15T15:38:38.176	13	50	95	64	103	78	247	260	267	303	78	34	5469	31.12	1001.61	54.6	88797	AS7343	flash	3	80	599	1
2026-05-15T15:38:40.285	13	50	95	64	103	78	247	260	267	303	78	34	5470	31.11	1001.6	54.57	88984	AS7343	flash	3	80	599	1
2026-05-15T15:38:42.398	13	50	95	64	103	78	247	261	267	303	78	34	5475	31.11	1001.58	54.54	89267	AS7343	flash	3	80	599	1
2026-05-15T15:38:44.517	13	49	95	64	103	78	248	261	267	303	78	34	5478	31.11	1001.6	54.51	90029	AS7343	flash	3	80	599	1
2026-05-15T15:38:46.624	13	49	95	64	103	78	248	261	268	303	78	34	5482	31.11	1001.61	54.48	89742	AS7343	flash	3	80	599	1
2026-05-15T15:38:48.731	13	49	95	64	103	78	248	261	268	303	78	34	5484	31.1	1001.6	54.47	90512	AS7343	flash	3	80	599	1
2026-05-15T15:38:51.945	13	49	95	64	104	78	248	262	268	304	78	34	5493	31.05	1001.57	54.58	88056	AS7343	flash	3	80	599	1
2026-05-15T15:38:54.058	13	49	95	64	104	78	249	262	269	304	78	34	5494	31.07	1001.57	54.54	88984	AS7343	flash	3	80	599	1
2026-05-15T15:38:56.171	13	49	95	64	104	78	249	262	269	304	78	34	5497	31.07	1001.59	54.5	89551	AS7343	flash	3	80	599	1
2026-05-15T15:38:58.279	13	49	94	64	104	78	249	262	269	304	78	34	5500	31.07	1001.58	54.46	90125	AS7343	flash	3	80	599	1
2026-05-15T15:39:00.387	13	49	94	64	104	78	249	262	269	305	78	34	5503	31.07	1001.61	54.43	90415	AS7343	flash	3	80	599	1
2026-05-15T15:39:02.495	13	49	94	64	104	78	249	263	269	305	78	34	5507	31.07	1001.59	54.42	90609	AS7343	flash	3	80	599	1
2026-05-15T15:39:04.612	13	49	94	64	104	78	248	263	270	305	78	34	5509	31.06	1001.58	54.39	90902	AS7343	flash	3	80	599	1
2026-05-15T15:39:06.716	13	49	94	64	104	78	250	263	270	305	78	34	5512	31.06	1001.62	54.37	91197	AS7343	flash	3	80	599	1
2026-05-15T15:39:10.015	13	49	94	63	104	78	250	264	270	305	78	34	5519	31.01	1001.58	54.5	88425	AS7343	flash	3	80	599	1
2026-05-15T15:39:12.120	13	49	94	63	104	78	250	264	270	306	78	34	5522	31.03	1001.63	54.47	89361	AS7343	flash	3	80	599	1
2026-05-15T15:39:14.234	13	49	94	63	104	79	250	264	271	306	78	34	5523	31.03	1001.61	54.42	90029	AS7343	flash	3	80	599	1
2026-05-15T15:39:16.340	13	49	94	63	104	79	251	264	271	306	78	34	5526	31.04	1001.61	54.39	90609	AS7343	flash	3	80	599	1
2026-05-15T15:39:18.454	13	49	93	63	104	79	251	265	271	306	78	34	5530	31.02	1001.62	54.34	90706	AS7343	flash	3	80	599	1
2026-05-15T15:39:20.568	13	49	93	63	104	79	251	265	271	305	78	34	5533	31.02	1001.59	54.34	91493	AS7343	flash	3	80	599	1
2026-05-15T15:39:22.668	13	49	93	63	104	79	251	265	272	306	78	34	5538	31.02	1001.6	54.33	91692	AS7343	flash	3	80	599	1
2026-05-15T15:39:24.783	13	49	94	63	104	79	251	266	272	306	78	34	5541	31.02	1001.59	54.32	92193	AS7343	flash	3	80	599	1
2026-05-15T15:39:27.988	13	49	94	63	104	79	252	267	272	307	78	34	5548	30.97	1001.6	54.43	89456	AS7343	flash	3	80	599	1
2026-05-15T15:39:30.109	13	49	94	63	104	79	252	267	272	307	78	35	5549	30.99	1001.6	54.41	90318	AS7343	flash	3	80	599	1
2026-05-15T15:39:32.220	13	49	94	63	104	79	252	267	273	307	78	35	5552	30.99	1001.59	54.36	90706	AS7343	flash	3	80	599	1
2026-05-15T15:39:34.317	13	49	94	63	104	79	252	267	273	307	78	34	5553	30.99	1001.57	54.33	91197	AS7343	flash	3	80	599	1
2026-05-15T15:39:36.432	13	49	94	63	104	79	252	267	273	307	78	34	5557	30.99	1001.6	54.31	91295	AS7343	flash	3	80	599	1
2026-05-15T15:39:38.549	13	48	94	63	105	79	253	268	273	308	78	35	5561	30.98	1001.59	54.3	91892	AS7343	flash	3	80	599	1
2026-05-15T15:39:40.660	13	48	94	63	105	79	253	268	273	308	78	35	5566	30.98	1001.57	54.29	91892	AS7343	flash	3	80	599	1
2026-05-15T15:39:42.764	13	48	93	63	105	79	253	268	274	308	78	35	5566	30.97	1001.57	54.28	92294	AS7343	flash	3	80	599	1
2026-05-15T15:39:45.992	13	48	93	63	105	79	254	269	274	308	78	35	5575	30.92	1001.57	54.41	89551	AS7343	flash	3	80	599	1
2026-05-15T15:39:48.107	13	48	93	63	105	80	254	269	274	308	78	35	5578	30.94	1001.58	54.38	90512	AS7343	flash	3	80	599	1
2026-05-15T15:39:50.215	13	48	93	63	105	80	254	269	274	309	78	35	5580	30.95	1001.58	54.36	91098	AS7343	flash	3	80	599	1
2026-05-15T15:39:52.319	13	48	93	63	105	80	254	269	275	309	78	35	5582	30.94	1001.59	54.32	91792	AS7343	flash	3	80	599	1
2026-05-15T15:39:54.440	13	48	93	63	105	80	254	269	275	309	78	35	5587	30.94	1001.6	54.3	91792	AS7343	flash	3	80	599	1
2026-05-15T15:39:56.536	13	48	93	62	105	80	254	270	275	309	78	35	5589	30.93	1001.58	54.29	92193	AS7343	flash	3	80	599	1
2026-05-15T15:39:58.662	13	48	93	62	105	80	255	270	275	309	78	35	5592	30.92	1001.58	54.27	92699	AS7343	flash	3	80	599	1
2026-05-15T15:40:00.761	13	48	93	62	105	80	255	270	275	309	78	35	5593	30.92	1001.59	54.28	92904	AS7343	flash	3	80	599	1
2026-05-15T15:40:04.012	13	48	93	62	105	80	255	271	276	310	78	35	5601	30.87	1001.55	54.4	90318	AS7343	flash	3	80	599	1
2026-05-15T15:40:06.122	13	48	92	62	105	80	255	271	276	309	77	35	5600	30.9	1001.58	54.39	90902	AS7343	flash	3	80	599	1
2026-05-15T15:40:08.222	13	48	92	62	105	80	256	270	276	310	78	35	5605	30.9	1001.6	54.35	91692	AS7343	flash	3	80	599	1
2026-05-15T15:40:10.345	13	48	92	62	105	80	256	270	276	310	78	35	5608	30.9	1001.58	54.32	92092	AS7343	flash	3	80	599	1
2026-05-15T15:40:12.449	13	48	92	62	105	80	256	270	277	310	78	35	5612	30.89	1001.59	54.31	92395	AS7343	flash	3	80	599	1
2026-05-15T15:40:14.562	13	48	92	62	105	80	256	270	277	310	78	35	5613	30.89	1001.6	54.29	92496	AS7343	flash	3	80	599	1
2026-05-15T15:40:16.675	13	48	92	62	105	80	256	271	277	310	78	35	5615	30.89	1001.57	54.29	92904	AS7343	flash	3	80	599	1
2026-05-15T15:40:18.780	13	48	92	62	105	80	256	271	277	310	78	35	5619	30.88	1001.56	54.28	93211	AS7343	flash	3	80	599	1
2026-05-15T15:40:22.004	13	48	92	62	106	80	257	271	278	311	78	35	5628	30.83	1001.58	54.43	90221	AS7343	flash	3	80	599	1
2026-05-15T15:40:24.122	13	48	92	62	106	81	257	272	278	311	78	35	5627	30.85	1001.56	54.4	91493	AS7343	flash	3	80	599	1
2026-05-15T15:40:26.233	13	48	92	62	106	81	257	272	278	311	78	35	5629	30.85	1001.58	54.36	92092	AS7343	flash	3	80	599	1
2026-05-15T15:40:28.343	13	48	92	62	106	81	257	272	278	311	78	35	5630	30.85	1001.57	54.32	92598	AS7343	flash	3	80	599	1
2026-05-15T15:40:30.454	13	48	92	62	106	81	257	272	278	311	78	35	5633	30.85	1001.55	54.31	93006	AS7343	flash	3	80	599	1
2026-05-15T15:40:32.560	13	48	92	62	106	81	257	272	279	312	78	35	5637	30.85	1001.6	54.31	92904	AS7343	flash	3	80	599	1
2026-05-15T15:40:34.687	13	48	92	62	106	81	258	272	279	312	78	35	5638	30.83	1001.56	54.31	93625	AS7343	flash	3	80	599	1
2026-05-15T15:40:36.793	13	48	92	62	106	81	258	272	279	312	78	35	5641	30.83	1001.6	54.3	94043	AS7343	flash	3	80	599	1
2026-05-15T15:40:40.023	13	48	91	62	106	81	258	273	279	312	78	35	5648	30.8	1001.61	54.43	91098	AS7343	flash	3	80	599	1
2026-05-15T15:40:42.142	13	48	91	62	106	81	258	273	279	312	78	35	5650	30.81	1001.57	54.41	91493	AS7343	flash	3	80	599	1
2026-05-15T15:40:44.239	13	48	91	62	106	81	258	273	279	312	78	35	5652	30.82	1001.62	54.37	92801	AS7343	flash	3	80	599	1
2026-05-15T15:40:46.351	13	48	91	62	106	81	258	273	280	312	78	35	5653	30.81	1001.57	54.35	93211	AS7343	flash	3	80	599	1
2026-05-15T15:40:48.476	13	48	91	62	106	81	259	274	280	312	78	35	5657	30.81	1001.57	54.33	93833	AS7343	flash	3	80	599	1
2026-05-15T15:40:50.575	13	48	91	62	106	81	259	274	279	313	78	35	5660	30.8	1001.58	54.34	93938	AS7343	flash	3	80	599	1
2026-05-15T15:40:52.682	13	47	91	62	106	81	259	274	280	313	78	35	5660	30.8	1001.59	54.31	94043	AS7343	flash	3	80	599	1
